Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
26,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_26.txt,0.0,-87.0,0.0,-87.0,0.0,-137.0,0.0,-137.0,0.0,-87.0,0.0,-224.0,True,32.0,7.0,22572.0,312.0,125.0,22572.0,312.0,114.0
27,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_27.txt,0.0,-10.0,0.0,-10.0,0.0,-96.0,0.0,-96.0,0.0,-10.0,0.0,-106.0,True,32.0,1.0,38836.0,436.0,185.0,38836.0,412.0,146.0
28,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_28.txt,0.0,-45.0,0.0,-45.0,0.0,-35.0,0.0,-35.0,0.0,-35.0,0.0,-80.0,True,32.0,3.0,18396.0,272.0,126.0,18396.0,272.0,126.0
29,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_29.txt,0.0,-65.0,0.0,-65.0,0.0,-69.0,0.0,-69.0,0.0,-65.0,0.0,-134.0,True,32.0,3.0,42112.0,412.0,188.0,42112.0,412.0,188.0
30,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_30.txt,0.0,-77.0,0.0,-77.0,0.0,-43.0,0.0,-43.0,0.0,-43.0,0.0,-120.0,True,32.0,2.0,18576.0,355.0,112.0,18576.0,302.0,86.0
31,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_31.txt,0.0,-79.0,0.0,-79.0,0.0,-70.0,0.0,-70.0,0.0,-70.0,0.0,-149.0,True,32.0,4.0,32960.0,372.0,166.0,32960.0,366.0,160.0
32,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_32.txt,0.0,-49.0,0.0,-49.0,0.0,-159.0,0.0,-159.0,0.0,-49.0,0.0,-208.0,True,32.0,8.0,14952.0,262.0,100.0,14952.0,262.0,84.0
33,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_33.txt,0.0,-123.0,0.0,-123.0,0.0,-83.0,0.0,-83.0,0.0,-83.0,0.0,-206.0,True,32.0,4.0,25000.0,325.0,140.0,25000.0,325.0,125.0
34,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_34.txt,69.0,69.0,69.0,69.0,0.0,-140.0,0.0,-140.0,69.0,69.0,69.0,-71.0,False,32.0,6.0,24108.0,318.0,147.0,13770.0,251.0,81.0
35,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_35.txt,0.0,-146.0,0.0,-146.0,0.0,-193.0,0.0,-193.0,0.0,-146.0,0.0,-339.0,True,32.0,8.0,39446.0,405.0,165.0,39446.0,405.0,163.0
36,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_36.txt,0.0,-27.0,0.0,-27.0,0.0,-80.0,0.0,-80.0,0.0,-27.0,0.0,-107.0,True,32.0,7.0,21156.0,334.0,109.0,16587.0,268.0,97.0
37,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_37.txt,0.0,-206.0,0.0,-206.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,-139.0,False,32.0,3.0,19436.0,313.0,113.0,10794.0,299.0,42.0
38,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_38.txt,0.0,-10.0,0.0,-10.0,0.0,-100.0,0.0,-100.0,0.0,-10.0,0.0,-110.0,True,32.0,3.0,18824.0,285.0,128.0,18824.0,285.0,104.0
39,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_39.txt,0.0,-65.0,0.0,-65.0,0.0,-126.0,0.0,-126.0,0.0,-65.0,0.0,-191.0,True,32.0,2.0,23736.0,313.0,129.0,23736.0,313.0,129.0
40,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_40.txt,68.0,68.0,68.0,68.0,0.0,-197.0,0.0,-197.0,68.0,68.0,68.0,-129.0,False,32.0,3.0,21168.0,325.0,119.0,13970.0,309.0,55.0
41,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_41.txt,0.0,-98.0,0.0,-98.0,0.0,-33.0,0.0,-33.0,0.0,-33.0,0.0,-131.0,True,32.0,7.0,8424.0,186.0,88.0,8424.0,186.0,78.0
42,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_42.txt,0.0,-191.0,0.0,-191.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,-122.0,False,32.0,3.0,27378.0,337.0,162.0,22230.0,337.0,90.0
43,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_43.txt,0.0,-24.0,0.0,-24.0,0.0,-121.0,0.0,-121.0,0.0,-24.0,0.0,-145.0,True,32.0,2.0,40592.0,408.0,174.0,40368.0,406.0,174.0
44,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_44.txt,7.0,7.0,7.0,7.0,0.0,-81.0,0.0,-81.0,7.0,7.0,7.0,-74.0,False,32.0,1.0,24035.0,353.0,132.0,19680.0,283.0,123.0
45,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_45.txt,0.0,-3.0,0.0,-3.0,0.0,-95.0,0.0,-95.0,0.0,-3.0,0.0,-98.0,True,32.0,3.0,26676.0,333.0,156.0,24123.0,316.0,129.0
46,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_46.txt,0.0,-182.0,0.0,-182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-182.0,True,32.0,6.0,19380.0,296.0,114.0,17280.0,296.0,80.0
47,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_47.txt,10.0,10.0,10.0,10.0,0.0,-106.0,0.0,-106.0,10.0,10.0,10.0,-96.0,False,32.0,3.0,40800.0,462.0,178.0,30520.0,389.0,109.0
48,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_48.txt,69.0,69.0,69.0,69.0,0.0,-267.0,0.0,-267.0,69.0,69.0,69.0,-198.0,False,32.0,2.0,37184.0,396.0,176.0,29204.0,396.0,98.0
49,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_49.txt,0.0,-34.0,0.0,-34.0,0.0,-152.0,0.0,-152.0,0.0,-34.0,0.0,-186.0,True,32.0,5.0,30464.0,360.0,164.0,30464.0,360.0,136.0
50,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_50.txt,0.0,-40.0,0.0,-40.0,0.0,-77.0,0.0,-77.0,0.0,-40.0,0.0,-117.0,True,32.0,3.0,18304.0,271.0,128.0,18304.0,271.0,128.0
51,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_51.txt,0.0,-32.0,0.0,-32.0,0.0,-150.0,0.0,-150.0,0.0,-32.0,0.0,-182.0,True,32.0,5.0,23780.0,321.0,130.0,23780.0,321.0,116.0
52,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_52.txt,0.0,-65.0,0.0,-65.0,0.0,-53.0,0.0,-53.0,0.0,-53.0,0.0,-118.0,True,32.0,3.0,23814.0,315.0,137.0,23814.0,315.0,126.0
53,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_53.txt,0.0,-125.0,0.0,-125.0,0.0,-60.0,0.0,-60.0,0.0,-60.0,0.0,-185.0,True,32.0,5.0,24252.0,313.0,141.0,24252.0,313.0,141.0
54,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_54.txt,0.0,-120.0,0.0,-120.0,0.0,-98.0,0.0,-98.0,0.0,-98.0,0.0,-218.0,True,32.0,6.0,28899.0,340.0,169.0,28899.0,340.0,169.0
55,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_55.txt,0.0,-129.0,0.0,-129.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-128.0,False,32.0,3.0,16512.0,257.0,128.0,15704.0,255.0,104.0
56,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_56.txt,0.0,-26.0,0.0,-26.0,0.0,-141.0,0.0,-141.0,0.0,-26.0,0.0,-167.0,True,32.0,3.0,28200.0,338.0,150.0,28200.0,338.0,150.0
57,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_57.txt,46.0,46.0,46.0,46.0,0.0,-84.0,0.0,-84.0,46.0,46.0,46.0,-38.0,False,32.0,3.0,30076.0,352.0,155.0,20724.0,289.0,132.0
58,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_58.txt,0.0,-125.0,0.0,-125.0,0.0,-73.0,0.0,-73.0,0.0,-73.0,0.0,-198.0,True,32.0,4.0,23998.0,311.0,142.0,23998.0,311.0,142.0
59,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_59.txt,0.0,-49.0,0.0,-49.0,0.0,-97.0,0.0,-97.0,0.0,-49.0,0.0,-146.0,True,32.0,5.0,27412.0,397.0,134.0,24698.0,339.0,106.0
60,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_60.txt,0.0,-3.0,0.0,-3.0,0.0,-114.0,0.0,-114.0,0.0,-3.0,0.0,-117.0,True,32.0,6.0,13483.0,236.0,101.0,13483.0,236.0,97.0
61,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_61.txt,32.0,32.0,32.0,32.0,0.0,-146.0,0.0,-146.0,32.0,32.0,32.0,-114.0,False,32.0,2.0,20418.0,299.0,135.0,18444.0,299.0,87.0
62,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_62.txt,0.0,-137.0,0.0,-137.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,-84.0,False,32.0,4.0,13205.0,237.0,112.0,10187.0,228.0,61.0
63,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_63.txt,26.0,26.0,26.0,26.0,0.0,-169.0,0.0,-169.0,26.0,26.0,26.0,-143.0,False,32.0,1.0,39562.0,413.0,185.0,39562.0,413.0,151.0
64,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_64.txt,0.0,-82.0,0.0,-82.0,0.0,-37.0,0.0,-37.0,0.0,-37.0,0.0,-119.0,True,32.0,3.0,24734.0,315.0,149.0,24734.0,315.0,149.0
65,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_65.txt,9.0,9.0,9.0,9.0,0.0,-103.0,0.0,-103.0,9.0,9.0,9.0,-94.0,False,32.0,4.0,36036.0,380.0,182.0,24875.0,324.0,125.0
66,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_66.txt,34.0,34.0,34.0,34.0,0.0,-156.0,0.0,-156.0,34.0,34.0,34.0,-122.0,False,32.0,4.0,15276.0,254.0,114.0,13104.0,254.0,72.0
67,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_67.txt,109.0,109.0,109.0,109.0,0.0,-79.0,0.0,-79.0,109.0,109.0,109.0,30.0,False,32.0,5.0,20034.0,285.0,128.0,6201.0,198.0,39.0
68,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_68.txt,0.0,-96.0,0.0,-96.0,0.0,-125.0,0.0,-125.0,0.0,-96.0,0.0,-221.0,True,32.0,3.0,31328.0,356.0,176.0,31328.0,354.0,176.0
69,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_69.txt,72.0,72.0,72.0,72.0,0.0,-154.0,0.0,-154.0,72.0,72.0,72.0,-82.0,False,32.0,2.0,35997.0,388.0,169.0,23226.0,335.0,98.0
70,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_70.txt,0.0,-2.0,0.0,-2.0,0.0,-192.0,0.0,-192.0,0.0,-2.0,0.0,-194.0,True,32.0,5.0,8360.0,329.0,57.0,7740.0,288.0,30.0
71,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_71.txt,15.0,15.0,15.0,15.0,0.0,-72.0,0.0,-72.0,15.0,15.0,15.0,-57.0,False,32.0,3.0,24672.0,395.0,128.0,19706.0,285.0,118.0
72,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_72.txt,0.0,-3.0,0.0,-3.0,0.0,-115.0,0.0,-115.0,0.0,-3.0,0.0,-118.0,True,32.0,3.0,32508.0,364.0,172.0,30456.0,357.0,141.0
73,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_73.txt,0.0,-113.0,0.0,-113.0,0.0,-29.0,0.0,-29.0,0.0,-29.0,0.0,-142.0,True,32.0,2.0,27580.0,367.0,144.0,26329.0,346.0,113.0
74,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_74.txt,0.0,-12.0,0.0,-12.0,0.0,-191.0,0.0,-191.0,0.0,-12.0,0.0,-203.0,True,32.0,6.0,12488.0,291.0,92.0,12488.0,279.0,56.0
75,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_75.txt,5.0,5.0,5.0,5.0,0.0,-72.0,0.0,-72.0,5.0,5.0,5.0,-67.0,False,32.0,1.0,31086.0,360.0,162.0,31086.0,355.0,157.0
76,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_76.txt,0.0,-92.0,0.0,-92.0,0.0,-42.0,0.0,-42.0,0.0,-42.0,0.0,-134.0,True,32.0,5.0,27880.0,341.0,153.0,25551.0,320.0,153.0
77,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_77.txt,0.0,-27.0,0.0,-27.0,0.0,-139.0,0.0,-139.0,0.0,-27.0,0.0,-166.0,True,32.0,4.0,36096.0,447.0,161.0,32409.0,394.0,117.0
78,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_78.txt,0.0,-210.0,0.0,-210.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,-136.0,False,32.0,4.0,36284.0,381.0,188.0,28141.0,370.0,107.0
79,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_79.txt,0.0,-226.0,0.0,-226.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,-213.0,False,32.0,4.0,32661.0,376.0,171.0,32095.0,376.0,131.0
80,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_80.txt,0.0,-136.0,0.0,-136.0,0.0,-104.0,0.0,-104.0,0.0,-104.0,0.0,-240.0,True,32.0,4.0,32088.0,359.0,168.0,32088.0,359.0,168.0
81,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_81.txt,0.0,-76.0,0.0,-76.0,0.0,-81.0,0.0,-81.0,0.0,-76.0,0.0,-157.0,True,32.0,4.0,17248.0,266.0,122.0,17248.0,266.0,112.0
82,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_82.txt,33.0,33.0,33.0,33.0,0.0,-223.0,0.0,-223.0,33.0,33.0,33.0,-190.0,False,32.0,4.0,33464.0,366.0,180.0,25676.0,360.0,98.0
83,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_83.txt,0.0,-57.0,0.0,-57.0,0.0,-132.0,0.0,-132.0,0.0,-57.0,0.0,-189.0,True,32.0,7.0,18755.0,276.0,129.0,18755.0,276.0,121.0
84,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_84.txt,0.0,-27.0,0.0,-27.0,0.0,-27.0,0.0,-27.0,0.0,-27.0,0.0,-54.0,True,32.0,2.0,18924.0,299.0,128.0,17767.0,272.0,109.0
85,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_85.txt,0.0,-62.0,0.0,-62.0,0.0,-66.0,0.0,-66.0,0.0,-62.0,0.0,-128.0,True,32.0,2.0,37572.0,391.0,186.0,37572.0,388.0,186.0
86,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_86.txt,0.0,-191.0,0.0,-191.0,0.0,-16.0,0.0,-16.0,0.0,-16.0,0.0,-207.0,True,32.0,4.0,22263.0,326.0,123.0,20640.0,326.0,86.0
87,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_87.txt,0.0,-33.0,0.0,-33.0,0.0,-87.0,0.0,-87.0,0.0,-33.0,0.0,-120.0,True,32.0,3.0,20040.0,287.0,132.0,20040.0,287.0,120.0
88,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_88.txt,9.0,9.0,9.0,9.0,0.0,-151.0,0.0,-151.0,9.0,9.0,9.0,-142.0,False,32.0,3.0,34008.0,374.0,161.0,31950.0,367.0,142.0
89,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_89.txt,0.0,-115.0,0.0,-115.0,0.0,-3.0,0.0,-3.0,0.0,-3.0,0.0,-118.0,True,32.0,4.0,22620.0,318.0,145.0,19285.0,298.0,95.0
90,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_90.txt,0.0,-203.0,0.0,-203.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,-154.0,False,32.0,3.0,38409.0,405.0,185.0,37224.0,405.0,141.0
91,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_91.txt,99.0,99.0,99.0,99.0,0.0,-219.0,0.0,-219.0,99.0,99.0,99.0,-120.0,False,32.0,3.0,19519.0,284.0,131.0,12939.0,284.0,57.0
92,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_92.txt,0.0,-11.0,0.0,-11.0,0.0,-89.0,0.0,-89.0,0.0,-11.0,0.0,-100.0,True,32.0,3.0,31458.0,361.0,157.0,31458.0,361.0,147.0
93,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_93.txt,0.0,-188.0,0.0,-188.0,0.0,-10.0,0.0,-10.0,0.0,-10.0,0.0,-198.0,True,32.0,6.0,22194.0,319.0,137.0,21280.0,319.0,95.0
94,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_94.txt,126.0,126.0,126.0,126.0,0.0,-188.0,0.0,-188.0,126.0,126.0,126.0,-62.0,False,32.0,4.0,22908.0,309.0,148.0,16560.0,309.0,69.0
95,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_95.txt,0.0,-3.0,0.0,-3.0,0.0,-167.0,0.0,-167.0,0.0,-3.0,0.0,-170.0,True,32.0,1.0,52845.0,466.0,195.0,52845.0,466.0,195.0
96,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_96.txt,0.0,-56.0,0.0,-56.0,0.0,-70.0,0.0,-70.0,0.0,-56.0,0.0,-126.0,True,32.0,6.0,17028.0,268.0,129.0,16120.0,254.0,124.0
97,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_97.txt,0.0,-71.0,0.0,-71.0,0.0,-65.0,0.0,-65.0,0.0,-65.0,0.0,-136.0,True,32.0,5.0,11072.0,237.0,72.0,10728.0,221.0,72.0
98,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_98.txt,0.0,-43.0,0.0,-43.0,0.0,-41.0,0.0,-41.0,0.0,-41.0,0.0,-84.0,True,32.0,4.0,16335.0,277.0,122.0,15982.0,253.0,122.0
99,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_99.txt,0.0,-8.0,0.0,-8.0,0.0,-54.0,0.0,-54.0,0.0,-8.0,0.0,-62.0,True,32.0,4.0,15142.0,345.0,90.0,12792.0,242.0,78.0
100,uniform,outputs/agents_2/items_5/gpt4o/zero_shot0/output_100.txt,0.0,-152.0,0.0,-152.0,0.0,-90.0,0.0,-90.0,0.0,-90.0,0.0,-242.0,True,32.0,3.0,39338.0,399.0,183.0,39338.0,399.0,178.0
